# corpus probe: the statements on which the analyzer and MySQL knowingly disagree.
# file	class key	sha1(sql)	first line. Rewrite with: go test ./check/mysql/internal/analyze -run TestCorpusReplay -corpus-update
alter_table	STRICT 1146	d66e6614cdd6	INSERT INTO `#sql2`      VALUES (1)
alter_table	STRICT 1146	d3321e3a4a2f	INSERT INTO `@0023sql1`  VALUES (2)
alter_table	LENIENT 1054	9fbfbadbdf9d	UPDATE t2 SET f = f + 10
alter_table-big	CODE 1137->1146	b637156ed63b	SELECT * FROM t4 AS a, t4 AS b
alter_table-big	STRICT 1146	9a4fdcaa85b1	INSERT INTO t4 VALUES (2)
alter_table-big	CODE 1137->1146	e48892bbd50f	DELETE a FROM t4 AS a, t4 AS b
alter_table-big	CODE 1137->1146	f4171e8fd27d	DELETE b FROM t4 AS a, t4 AS b
alter_table_myisam	LENIENT 1054	9fbfbadbdf9d	UPDATE t2 SET f = f + 10
archive	DIFF column type smallint->smallint unsigned	a6cdfbf8e239	select period FROM t1
archive	DIFF column type smallint->smallint unsigned	b81b3e8c36c0	select * FROM t1
archive	DIFF column type smallint->smallint unsigned	c6e5e9e77827	select t1.* FROM t1
archive	DIFF column type tinyint->tinyint unsigned	2c317a26cbce	select t2.fld3,companynr FROM t2 where companynr = 57+1 order by fld3
archive	DIFF column type tinyint->tinyint unsigned	26a7b6ab6f9a	select fld3,companynr FROM t2 where companynr = 58 order by fld3
archive	DIFF column type int->int unsigned	86d0eefb9842	select fld1,fld3 FROM t2 where fld3="Colombo" or fld3 = "nondecreasing" order by fld3
archive	DIFF column type int->int unsigned	1270d64e9993	select fld1,fld3 FROM t2 where companynr = 37 and fld3 like 'f%'
archive	DIFF column type int->int unsigned	6d969ed642a3	select fld1,fld3 FROM t2 where fld1 like "25050%"
archive	DIFF column type int->int unsigned	3e472c98a772	select fld1,fld3 FROM t2 where fld1 like "25050_"
archive	DIFF column type int->int unsigned	790d26546ab9	select * FROM t3 where fld3='bonfire'
archive	DIFF column type int->int unsigned	20b84309b4df	select * FROM t4 where fld3='bonfire'
archive	DIFF column type int->int unsigned	4e8f61654bca	SELECT * FROM t2
archive	LENIENT 1031	c2422558d986	DELETE FROM t2
archive	DIFF column type int->int unsigned	7a3e82da2c6e	SELECT * FROM t2 WHERE auto != 100000
archive	LENIENT 1022	1c858b33c23f	INSERT INTO t5 VALUES (23, "foo")
archive	LENIENT 1022	c91321bd7756	INSERT INTO t5 VALUES (3, "foo")
archive	DIFF column type string->binary	c64899c9e086	SELECT * FROM t5
archive	DIFF column type string->binary	ca47353b3290	SELECT b FROM t5
archive	DIFF column type string->binary	3c74e6d490cb	SELECT b FROM t5 WHERE a =3
archive	DIFF column type string->binary	d55363fa4526	SELECT b FROM t5 WHERE a IN (32, 23, 5)
archive	DIFF column type string->binary	7df87a33ade3	SELECT c FROM t5
archive	DIFF column type string->binary	d003a83907c8	SELECT c FROM t5 WHERE a =3
archive	DIFF column type string->binary	62ba5ab997d7	SELECT c FROM t5 WHERE a IN (32, 23, 5)
archive	DIFF column type string->binary	9c6a49fc1e51	SELECT * FROM t6
archive	DIFF column type string->binary	1465de76230a	SELECT * FROM t6 ORDER BY a
archive	DIFF column type string->binary	49922bef01c1	SELECT * FROM t6 ORDER BY a DESC
archive	LENIENT 1031	2b6933d1b616	UPDATE t SET j = '[1]'
archive	LENIENT 1031	f4a84fd0c683	DELETE FROM archive_table
archive	LENIENT 1031	f3037b0cf55c	DELETE FROM v
archive	LENIENT 1031	cae29f4a53e0	DELETE t1, t2 FROM archive_table AS t1, innodb_table AS t2
archive	LENIENT 1031	3c423823545d	DELETE t1 FROM v AS t1, innodb_table AS t2 WHERE t1.id = t2.id
archive	LENIENT 1031	78d9626149c6	UPDATE archive_table SET x = 1000
archive	LENIENT 1031	37c0cda45f4f	UPDATE archive_table AS t1, innodb_table AS t2
archive	LENIENT 1031	b96a0a80f90d	UPDATE v SET x = 1000
archive	LENIENT 1031	d7fa2540a276	UPDATE v AS t1, innodb_table AS t2
archive	LENIENT 1031	d92141ef1366	UPDATE archive_table SET x = 1 WHERE id = 1
archive	LENIENT 1031	230bbccb532a	UPDATE archive_table SET x = x + 1 WHERE FALSE
archive	LENIENT 1031	ba685283396c	UPDATE archive_table AS t1, innodb_table AS t2
archive	LENIENT 1031	d6ed662b4c80	UPDATE v SET x = 1 WHERE id = 1
archive	LENIENT 1031	c25b362f5a67	UPDATE v AS t1, innodb_table AS t2
archive	LENIENT 1031	a7bd1fa58c41	UPDATE archive_table SET x = x + 1
archive	LENIENT 1031	86adcff5b44a	UPDATE archive_table SET x = NULL
archive	LENIENT 1031	f87f328697c1	UPDATE archive_table AS t1, innodb_table AS t2
archive	LENIENT 1031	e84d19fd270b	UPDATE v SET x = x + 1 WHERE id = 1
archive	LENIENT 1031	edac3f614a05	UPDATE v AS t1, innodb_table AS t2
auto_increment	RUNTIME 1264	bb8ef6641894	INSERT INTO t1 VALUES (NULL), (NULL), (NULL)
auto_increment	LENIENT 1467	bf8404596e9e	INSERT INTO t1 VALUES (NULL), (18446744073709551615-1), (NULL)
bigint	DIFF column type bigint->decimal	15c3444b1c69	select +9999999999999999999,-9999999999999999999
bigint	DIFF column type bigint->decimal	354eb45aa3be	select -(0-3),round(-(0-3)), round(9999999999999999999)
bigint	DIFF column type bigint->decimal	0d2847957d01	select -1,-11,-101,-1001,-10001,-100001,-1000001,-10000001,-100000001,-1000000001,-10000000001,-1000
bigint	DIFF column type decimal unsigned->decimal	055b08222849	select * from t1
bigint	DIFF column type bigint->decimal	fefd134ec714	select -(-(9223372036854775808))
bigint	DIFF column type bigint->decimal	16abe0dd104f	select --9223372036854775808, ---9223372036854775808, ----9223372036854775808
bigint	DIFF column type bigint->decimal	6b713dd8c12b	select -(-9223372036854775808), -(-(-9223372036854775808))
binary	DIFF column type binary->string	5fdaf49951fe	select concat("-",a,"-",b,"-") from t1
binary	DIFF column type binary->string	3507c6cecf58	select concat("-",a,"-",b,"-") from t1 where b="hello "
binary	DIFF column type binary->string	bb59e7efa57a	select concat("-",a,"-",b,"-") from t1 ignore index (b) where b="hello "
binary_to_hex	DIFF column type string->binary	3abd07b0a7e7	SELECT * FROM t1
case	DIFF column type bigint->int	92afc20d74cb	select case a when 1 then 2 when 2 then 3 else 0 end as fcase, count(*) from t1 group by fcase
case	LENIENT 1267	48ee974fddc8	SELECT CASE 
case	LENIENT 1270	c95dbc13f467	SELECT CASE _latin1'a' COLLATE latin1_general_ci
case	RUNTIME 1690	f07c1edd3068	SELECT col_int FROM t1
cast	DIFF column type datetime->string	4970e6a913ae	SELECT CONVERT(TIMESTAMP "2004-01-22 21:45:33" USING latin1)
cast	DIFF nullable true->false	1ac03ccb6893	select
cast	DIFF nullable true->false	b2e2112ee317	SELECT
cast	LENIENT 1439	f061f06b390e	SELECT CAST( 'a' AS BINARY(4294967296))
cast	LENIENT 1439	0a8bb4be5bb3	SELECT CAST( 'a' AS BINARY(4294967296784564))
cast	DIFF column type float->double	d28f8b03f06f	SELECT CAST(1/3 AS FLOAT(10)), CAST(1/3 AS FLOAT(53))
cast	LENIENT 1426	1aac47be91b3	SELECT CAST(1/3 AS FLOAT(54))
cast	RUNTIME 1690	57d992d6655c	SELECT PERIOD_ADD(200905, CAST(3.14e19 AS DOUBLE))
cast	LENIENT 1210	dbec57f35267	SELECT CAST(ST_PointFromText('POINT(10 10)') AS YEAR)
cast	RUNTIME 3854	64b92e1161a0	SELECT CAST(x <= 0x4891f642 AS UNSIGNED) FROM t
cast	RUNTIME 3854	6d143811b25d	SELECT CAST(STRCMP(x, 0x4891f642) AS UNSIGNED) FROM t
cast	LENIENT 1426	8dc617bf79de	select CAST( 1 AS FLOAT ( 54 ) ) and CAST( 1 AS FLOAT ( 54 ) )
cast	CODE 1426->1146	9e4c030b4f97	SELECT * from v0 WHERE v1 LIKE v1 ESCAPE CONVERT ( TRUE, DATETIME (100 ) )
charset	LENIENT 1115	69aeb3c49e95	SELECT CONVERT(_latin1'abcd' USING filename)
charset	LENIENT 1115	47e640d0cbe8	SELECT CAST(_latin1'abcd' AS CHAR CHARACTER SET filename)
charset	RUNTIME 3854	0c484c408f19	SELECT 'x' AS '🐬'
check_constraints	RUNTIME 3819	b8787742eb7a	INSERT INTO t1 VALUES(1)
check_constraints	RUNTIME 3819	0cfc54392caf	INSERT INTO t1 VALUES(10)
check_constraints	RUNTIME 3819	3b1af52db195	INSERT INTO t1 VALUES()
check_constraints	LENIENT 13	dd5c5b1614c5	LOAD DATA INFILE '../../std_data/loaddata3.dat' IGNORE INTO TABLE t1
check_constraints	RUNTIME 3819	84ad7d42af66	INSERT INTO v1(f1) VALUES(3)
check_constraints	RUNTIME 3819	187189ac231b	REPLACE INTO v1(f1) VALUES(3)
check_constraints	RUNTIME 3819	93e7a4d7f7af	UPDATE v1 SET f1 = 8 WHERE f1 = 6
clear_diag_area	LENIENT 1051	94b5cea3e05d	CALL p4_unhandled_exception_returned
comments	DIFF column name	9848ceb3faf2	select 1 /*!32301 +1 */
comments	DIFF column name	1b4cf10a7540	select 1 + /*!00000 2 */ + 3 /*!99999 noise*/ + 4
commit	LENIENT 1792	c6852b774c9e	INSERT INTO t1 VALUES (1), (2)
commit	LENIENT 1792	95efa0eecccd	UPDATE t1 SET a= 3
commit	LENIENT 1792	cd655d1ff73b	DELETE FROM t1
commit	LENIENT 1792	3fc1e2aa76a6	SELECT f1()
commit	LENIENT 1792	ae2cd589953d	CALL p1()
commit	LENIENT 1792	6cb8c187ceaa	INSERT INTO v1 VALUES (1), (2)
commit	LENIENT 1792	b84b6160630e	LOCK TABLE t1 WRITE
commit	LENIENT 1792	60f251c8bd12	INSERT INTO t1 VALUES (1)
commit	LENIENT 1792	dd17d6fe1ff7	UPDATE t1 SET a=2
compare	DIFF column type int->int unsigned	9b8e478af5eb	SELECT b,c FROM t1 WHERE b = 1 AND CONCAT(b,c) = '0101'
compression	SCHEMA no database selected	087ab405b00a	INSERT INTO wl13292.t1 VALUES (1)
conflicting_variables_plugin	LENIENT 1193	b89d5e7be10e	SELECT @@sql_mode2
connection_compression_zstd	LENIENT 13	cf643f11fe03	LOAD DATA INFILE '../../std_data/inconsistent_scan.csv' INTO TABLE t1 COLUMNS TERMINATED BY "," IGNO
constraints	LENIENT 3941	71c6b2ad44aa	CALL alter_constraint_proc()
count_distinct	DIFF nullable false->true	b04b7bf844e7	SELECT '' FROM t GROUP BY 1 WITH ROLLUP HAVING GROUP_CONCAT('')
create	DIFF nullable true->false	3b6c27afc3da	select a, 
create	SCHEMA no database selected	9e2cb4e10724	select database()
create	SCHEMA no database selected	ddbd71e144a8	select database(), user()
create_select_atomic	LENIENT 1050	649668e0be20	CALL proc1()
create_select_atomic	SCHEMA session: Error N (HYN): Only BINLOG INSERT, COMMIT and ROLLBACK state	60f251c8bd12	INSERT INTO t1 VALUES (1)
csv	DIFF column type smallint->smallint unsigned	f03475fa0f23	select period from t1
csv	DIFF column type smallint->smallint unsigned	055b08222849	select * from t1
csv	DIFF column type smallint->smallint unsigned	4c1877dbac57	select t1.* from t1
csv	DIFF column type tinyint->tinyint unsigned	28d175eef713	select t2.fld3,companynr from t2 where companynr = 57+1 order by fld3
csv	DIFF column type tinyint->tinyint unsigned	d5a654516d39	select fld3,companynr from t2 where companynr = 58 order by fld3
csv	DIFF column type int->int unsigned	fca878159cf2	SELECT * FROM test_repair_table4
csv	DIFF column type int->int unsigned	63d219934bf6	SELECT * FROM test_repair_table5
csv	DIFF column type string->binary	055b08222849	select * from t1
csv_not_null	RUNTIME 1364	01f74cae3e59	INSERT INTO t1 VALUES(default(a),default(b), default(c), default(d),
ctype_ascii	RUNTIME 1366	ee487ad92119	INSERT INTO t1 VALUES(0xe5)
ctype_binary_myisam	DIFF column type string->binary	c0e5175c556d	SELECT GROUP_CONCAT(IFNULL(a,'')) FROM t1
ctype_binary_myisam	DIFF column type string->binary	4cea8dcea3a3	SELECT GROUP_CONCAT(IF(a,a,'')) FROM t1
ctype_binary_myisam	DIFF column type string->binary	7b1ecc89d278	SELECT GROUP_CONCAT(CASE WHEN a THEN a ELSE '' END) FROM t1
ctype_binary_myisam	DIFF column type string->binary	da6aba2f4f8c	SELECT COALESCE(a,'') FROM t1 GROUP BY 1
ctype_collate	LENIENT 1253	50ea31c28b6c	SELECT latin1_f FROM t1 ORDER BY latin1_f COLLATE koi8r_general_ci
ctype_collate	LENIENT 1253	b8890264a97a	SELECT latin1_f COLLATE koi8r_general_ci  AS latin1_f_as FROM t1 ORDER BY latin1_f_as
ctype_collate	CODE 1253->1055	88014095a461	SELECT latin1_f,count(*) FROM t1 GROUP BY latin1_f COLLATE koi8r_general_ci
ctype_collate	LENIENT 1273	5bbc8f32732f	SELECT DISTINCT latin1_f COLLATE koi8r             FROM t1
ctype_collate	LENIENT 1267	b8d5e523cb36	SELECT * FROM t1 WHERE s1 = s2
ctype_collate	DIFF nullable true->false	a25b406bc65f	select least(_latin1'a',_latin2'b',_latin5'c' collate latin5_turkish_ci)
ctype_collate	DIFF nullable true->false	50539db48f90	select concat(_latin1'a',_latin2'b',_latin5'c' collate latin5_turkish_ci)
ctype_gb18030	LENIENT 1300	748ca83028b9	SELECT HEX(CONVERT(_gb18030 0xA13941 USING ucs2))
ctype_gb18030	LENIENT 1300	f6da1c43e2d9	SELECT HEX(CONVERT(_gb18030 0xFFFE USING ucs2))
ctype_gb18030	LENIENT 1300	fc7761787250	SELECT HEX(CONVERT(_gb18030 0x81308140 USING ucs2))
ctype_gb18030	LENIENT 13	bc6c181a50a7	LOAD DATA INFILE '../../std_data/bug21542698.dat' INTO TABLE t1 CHARACTER SET gb18030
ctype_gb18030_encoding_utf8	DIFF nullable true->false	af29a85f42e4	SELECT * FROM t1b RIGHT JOIN t1a USING (c)
ctype_gb18030_encoding_utf8	DIFF nullable true->false	22b6b9415942	SELECT * FROM t2b RIGHT JOIN t2a USING (c)
ctype_latin1_de	RUNTIME 1366	543b6ae49818	insert into t1 (word) values ('ss'),(0xDF),(0xE4),('ae')
ctype_latin2_ch_myisam	DIFF column type smallint->smallint unsigned	cb5110a4668f	SELECT ID, Post, HEX(WEIGHT_STRING(Post)) FROM t1
ctype_ldml	LENIENT 1273	9ce313c8f9e1	SELECT hex(weight_string(_utf8mb4'a' collate utf8mb4_test_ci))
ctype_ldml	LENIENT 1273	ad2733c34f67	SELECT hex(weight_string(convert(_utf32 0x10002 using utf8mb4) collate utf8mb4_test_ci))
ctype_ldml	LENIENT 1273	9dae6543c933	SELECT hex(@a:=convert(_utf32 0x10400 using utf8mb4) collate utf8mb4_test_ci), hex(lower(@a))
ctype_ldml	LENIENT 1273	f79c6fadf3a8	SELECT hex(@a:=convert(_utf32 0x10428 using utf8mb4) collate utf8mb4_test_ci), hex(upper(@a))
ctype_ldml	LENIENT 1273	bde511a89d1d	SELECT hex(@a:=convert(_utf32 0x2C00 using utf8mb4) collate utf8mb4_test_ci), hex(lower(@a))
ctype_ldml	LENIENT 1273	18e042f8c130	SELECT hex(@a:=convert(_utf32 0x2C30 using utf8mb4) collate utf8mb4_test_ci), hex(upper(@a))
ctype_ldml	LENIENT 1273	25c5acbc7b00	SELECT hex(weight_string(convert(_utf32 0x61 using utf8mb4) collate utf8mb4_test_ci))
ctype_ldml	LENIENT 1273	c0b50b0c500c	SELECT hex(weight_string(convert(_utf32 0x62 using utf8mb4) collate utf8mb4_test_ci))
ctype_ldml	LENIENT 1273	4488bbe69776	SELECT hex(weight_string(convert(_utf32 0x10062 using utf8mb4) collate utf8mb4_test_ci))
ctype_ldml	LENIENT 1273	933d4e0ba3ed	SELECT hex(weight_string(convert(_utf32 0x10400 using utf8mb4) collate utf8mb4_test_ci))
ctype_ldml	LENIENT 1273	2b0ec886cfef	SELECT hex(weight_string(convert(_utf32 0x100400 using utf8mb4) collate utf8mb4_test_ci))
ctype_ldml	LENIENT 1273	ad3cc08142ed	SELECT hex(weight_string(_utf8mb4 0x64 collate utf8mb4_test_ci))
ctype_ldml	LENIENT 1273	2517f7c74fd0	SELECT hex(weight_string(convert(_ucs2 0x0064017e using utf8mb4) collate utf8mb4_test_ci))
ctype_ldml	LENIENT 1273	86b0971b91da	SELECT hex(weight_string(convert(_ucs2 0x0044017e using utf8mb4) collate utf8mb4_test_ci))
ctype_ldml	LENIENT 1273	dfa5fcbb39f6	SELECT hex(weight_string(convert(_ucs2 0x0044017d using utf8mb4) collate utf8mb4_test_ci))
ctype_ldml	LENIENT 1273	80aff5c5f0c8	select "foo" = "foo " collate latin1_test
ctype_ldml	LENIENT 1273	a2fdf08e3754	SELECT hex(weight_string(_utf8mb4'a' collate utf8mb4_test_400_ci))
ctype_ldml	LENIENT 1273	acb2b686ad03	SELECT hex(weight_string(convert(_utf32 0x10002 using utf8mb4) collate utf8mb4_test_400_ci))
ctype_ldml	LENIENT 1273	2adc19e24dd0	SELECT hex(@a:=convert(_utf32 0x10400 using utf8mb4) collate utf8mb4_test_400_ci), hex(lower(@a))
ctype_ldml	LENIENT 1273	20527db579f4	SELECT hex(@a:=convert(_utf32 0x10428 using utf8mb4) collate utf8mb4_test_400_ci), hex(upper(@a))
ctype_ldml	LENIENT 1273	039a3cb4b7e8	SELECT hex(@a:=convert(_utf32 0x2C00 using utf8mb4) collate utf8mb4_test_400_ci), hex(lower(@a))
ctype_ldml	LENIENT 1273	ce31e0cbf566	SELECT hex(@a:=convert(_utf32 0x2C30 using utf8mb4) collate utf8mb4_test_400_ci), hex(upper(@a))
ctype_many	DIFF column type string->binary	3abd07b0a7e7	SELECT * FROM t1
ctype_many	DIFF column type string->binary	e323a3538ceb	SELECT min(comment),count(*) FROM t1 GROUP BY ucs2_f
ctype_many	LENIENT 1267	d8bb7239dfe8	SELECT CHARSET(CONCAT(utf8mb3, ucs2)) FROM t1
ctype_many	LENIENT 1267	beb71b6ec97d	SELECT CHARSET(CONCAT(utf8mb3, utf16)) FROM t1
ctype_many	LENIENT 1267	dbd382f8ea24	SELECT CHARSET(CONCAT(ucs2, utf8mb3)) FROM t1
ctype_many	LENIENT 1267	b436d43bf1fb	SELECT CHARSET(CONCAT(ucs2, utf16)) FROM t1
ctype_many	LENIENT 1267	935002dd9ca6	SELECT CHARSET(CONCAT(utf16, utf8mb3)) FROM t1
ctype_many	LENIENT 1267	772637feb2d4	SELECT CHARSET(CONCAT(utf16, ucs2)) FROM t1
ctype_many	RUNTIME 1242	b3eb00932b23	SELECT * FROM t2 WHERE a=(SELECT a FROM t1) AND a=_LATIN1'x'
ctype_recoding	DIFF column type string->binary	9a3e25e51ef8	SELECT 'тест' as s
ctype_ucs	DIFF column type binary->string	8d31ece50a98	SELECT LPAD(_ucs2 X'0420',10,_ucs2 X'0421')
ctype_ucs	DIFF column type binary->string	3626c98cf8b6	SELECT LPAD(_ucs2 X'0420',10,_ucs2 X'04210422')
ctype_ucs	DIFF column type binary->string	1bace42f8081	SELECT LPAD(_ucs2 X'0420',10,_ucs2 X'042104220423')
ctype_ucs	DIFF column type binary->string	01c391039faf	SELECT LPAD(_ucs2 X'0420042104220423042404250426042704280429042A042B',10,_ucs2 X'042104220423')
ctype_ucs	DIFF column type binary->string	f0b7d173359c	SELECT RPAD(_ucs2 X'0420',10,_ucs2 X'0421')
ctype_ucs	DIFF column type binary->string	6a9a6798cc84	SELECT RPAD(_ucs2 X'0420',10,_ucs2 X'04210422')
ctype_ucs	DIFF column type binary->string	eb5007a692e5	SELECT RPAD(_ucs2 X'0420',10,_ucs2 X'042104220423')
ctype_ucs	DIFF column type binary->string	5de56368bb9b	SELECT RPAD(_ucs2 X'0420042104220423042404250426042704280429042A042B',10,_ucs2 X'042104220423')
ctype_ucs	DIFF column count	6b5e2a563541	SELECT '00' UNION SELECT '10' INTO OUTFILE 'tmpp.txt'
ctype_ucs	DIFF column count	482172a0d82b	SELECT '00' UNION SELECT '10' INTO OUTFILE 'tmpp2.txt' CHARACTER SET ucs2
ctype_ucs	DIFF column type binary->string	592299046777	select insert(_ucs2 0x006100620063,10,2,_ucs2 0x006400650066)
ctype_ucs	DIFF column type binary->string	158c150f21d4	select insert(_ucs2 0x006100620063,1,2,_ucs2 0x006400650066)
ctype_ucs	DIFF column type binary->string	13fd5f872954	select concat(a,if(b<10,_ucs2 0x0061,_ucs2 0x0062)) from t1
ctype_ucs	DIFF column type binary->string	14a46bc8dab0	select concat(a,if(b>10,_ucs2 0x0061,_ucs2 0x0062)) from t1
ctype_ucs	LENIENT 1267	794d84c70b8b	select concat(a,if(b<10,_ucs2 0x00C0,_ucs2 0x0062)) from t1
ctype_ucs	LENIENT 1267	d793b2cb42e2	select concat(a,if(b>10,_ucs2 0x00C0,_ucs2 0x0062)) from t1
ctype_ucs	LENIENT 1267	9713b28168fd	select concat(a,if(b<10,_ucs2 0x0062,_ucs2 0x00C0)) from t1
ctype_ucs	LENIENT 1267	ea7182b3ffd2	select concat(a,if(b>10,_ucs2 0x0062,_ucs2 0x00C0)) from t1
ctype_ucs	RUNTIME 3854	9397b1259878	select * from t1 where a=if(b<10,_ucs2 0x00C0,_ucs2 0x0062)
ctype_ucs	RUNTIME 1366	8457d5b4064f	INSERT INTO t1 VALUES (CONVERT('9e99999999' USING ucs2))
ctype_unicode900	LENIENT 1300	ee77ec0e3e16	SELECT HEX(CONVERT(_utf8mb4 0x8F USING ucs2))
ctype_unicode900	LENIENT 1300	f415338f5333	SELECT HEX(CONVERT(_utf8mb4 0xC230 USING ucs2))
ctype_unicode900	LENIENT 1300	dd7b5237ff0d	SELECT HEX(CONVERT(_utf8mb4 0xE234F1 USING ucs2))
ctype_unicode900	LENIENT 1300	aa9c8ff3672e	SELECT HEX(CONVERT(_utf8mb4 0xF4E25634 USING ucs2))
ctype_unicode900_as_cs	LENIENT 1300	ee77ec0e3e16	SELECT HEX(CONVERT(_utf8mb4 0x8F USING ucs2))
ctype_unicode900_as_cs	LENIENT 1300	f415338f5333	SELECT HEX(CONVERT(_utf8mb4 0xC230 USING ucs2))
ctype_unicode900_as_cs	LENIENT 1300	dd7b5237ff0d	SELECT HEX(CONVERT(_utf8mb4 0xE234F1 USING ucs2))
ctype_unicode900_as_cs	LENIENT 1300	aa9c8ff3672e	SELECT HEX(CONVERT(_utf8mb4 0xF4E25634 USING ucs2))
ctype_utf16	DIFF column type binary->string	5f1334a8359c	select insert(_utf16 0x006100620063,10,2,_utf16 0x006400650066)
ctype_utf16	DIFF column type binary->string	a7511903304f	select insert(_utf16 0x006100620063,1,2,_utf16 0x006400650066)
ctype_utf16	LENIENT 1300	3b9c0278f41a	insert into t1 values (_utf16 0xD800)
ctype_utf16	LENIENT 1300	db6ec22b84df	insert into t1 values (_utf16 0xDC00)
ctype_utf16	LENIENT 1300	c5bd6c4568fd	insert into t1 values (_utf16 0xD800D800)
ctype_utf16	LENIENT 1300	6f86ed3fec5b	insert into t1 values (_utf16 0xD800E800)
ctype_utf16	LENIENT 1300	3b79580ce63e	insert into t1 values (_utf16 0xD8000800)
ctype_utf16le	LENIENT 1300	13be27c9d24a	INSERT INTO t1 VALUES (_utf16le 0x00D8)
ctype_utf16le	LENIENT 1300	dc0a0b893b9a	INSERT INTO t1 VALUES (_utf16le 0x00DC)
ctype_utf16le	LENIENT 1300	d7932067d895	INSERT INTO t1 VALUES (_utf16le 0x00D800D8)
ctype_utf16le	LENIENT 1300	9dac15290666	INSERT INTO t1 VALUES (_utf16le 0x00D800E8)
ctype_utf16le	LENIENT 1300	5ab82445b504	INSERT INTO t1 VALUES (_utf16le 0x00D80008)
ctype_utf32	DIFF column type binary->string	af205213042e	select insert(_utf32 0x000000610000006200000063,10,2,_utf32 0x000000640000006500000066)
ctype_utf32	DIFF column type binary->string	1e2f9466fcb9	select insert(_utf32 0x000000610000006200000063,1,2,_utf32 0x000000640000006500000066)
ctype_utf32	LENIENT 1300	735637d42955	insert into t1 values (_utf32 0x00110000)
ctype_utf32	LENIENT 1300	c0fd1a3a6a5e	insert into t1 values (_utf32 0x00110101)
ctype_utf32	LENIENT 1300	6f29685f1cc0	insert into t1 values (_utf32 0x01000101)
ctype_utf32	LENIENT 1300	569af37e0ee8	insert into t1 values (_utf32 0x11000101)
ctype_utf32	RUNTIME 1366	31abfd6ffea5	INSERT INTO t1 VALUES(x'D800')
ctype_utf32	RUNTIME 1366	8524068502ca	INSERT INTO t1 VALUES(x'D83C')
ctype_utf32	RUNTIME 1366	a76f35b85c40	INSERT INTO t1 VALUES(x'DFFF')
ctype_utf32	RUNTIME 1366	f63c1c7a4719	INSERT INTO t1 VALUES(x'110000')
ctype_utf8	DIFF column type binary->string	f7018eb92fca	select left(_utf8mb3 0xD0B0D0B1D0B2,1)
ctype_utf8	DIFF column type binary->string	f05fff01bad3	select right(_utf8mb3 0xD0B0D0B2D0B2,1)
ctype_utf8	DIFF column type binary->string	6ce1f92e7508	select soundex(_utf8mb3 0xE99885E8A788E99A8FE697B6E69BB4E696B0E79A84E696B0E997BB)
ctype_utf8	DIFF column type binary->string	eee62906d3e8	select soundex(_utf8mb3 0xD091D092D093)
ctype_utf8	DIFF column type binary->string	c8e55918ecb4	select char(0xd1,0x8f using utf8mb3)
ctype_utf8	DIFF column type binary->string	85b1d2826621	select char(0xd18f using utf8mb3)
ctype_utf8	DIFF column type binary->string	d3ef2615afc2	select char(53647 using utf8mb3)
ctype_utf8	DIFF column type binary->string	360b4849842a	select char(0xff,0x8f using utf8mb3)
ctype_utf8	DIFF column type binary->string	28b84cd5d139	select convert(char(0xff,0x8f) using utf8mb3)
ctype_utf8	DIFF column type binary->string	314db0207028	select char(195 using utf8mb3)
ctype_utf8	DIFF column type binary->string	c41b760e86d3	select char(196 using utf8mb3)
ctype_utf8	DIFF column type binary->string	ba943ae3ac24	select char(2557 using utf8mb3)
ctype_utf8	LENIENT 1267	0b8572bac9cc	select concat(a, if(b>10, N'æ', N'ß')) from t1
ctype_utf8	LENIENT 1267	e48be7032e4d	select concat(a, if(b>10, _utf8mb3'æ', _utf8mb3'ß')) from t1
ctype_utf8	DIFF column type binary->string	97c7b8ca1f3a	select concat(a, if(b>10, _utf8mb3 0x78, _utf8mb3 0x79)) from t1
ctype_utf8	LENIENT 1267	cf7fb6011f21	select concat(a, if(b>10, _utf8mb3 0xC3A6, _utf8mb3 0xC3AF)) from t1
ctype_utf8	LENIENT 1267	11640519c38d	select concat(a, if(b>10, 'x' 'æ', 'y' 'ß')) from t1
ctype_utf8	DIFF column type string->binary	31530f66c022	SELECT 'н1234567890' UNION SELECT _binary '1'
ctype_utf8	LENIENT 1300	90b3d995bb6d	select hex(_utf8mb3 0x616263FF)
ctype_utf8	LENIENT 1300	452fd1fe6304	select hex(_utf8mb3 X'616263FF')
ctype_utf8	LENIENT 1300	d73b70c22a95	select hex(_utf8mb3 B'001111111111')
ctype_utf8	LENIENT 1300	c44c4f2d7167	select (_utf8mb3 X'616263FF')
ctype_utf8	RUNTIME 1406	2bbeb4497e52	INSERT INTO t1 (c1) VALUES(REPEAT('A', 256))
ctype_utf8	RUNTIME 1406	90dd291bb354	INSERT INTO t1 (c1) VALUES(REPEAT(X'C385', 128))
ctype_utf8	RUNTIME 1406	dbfcc52b520a	INSERT INTO t1 (c1) VALUES(REPEAT(X'C385', 129))
ctype_utf8	RUNTIME 1406	d840f94cb9af	INSERT INTO t1 (c1) VALUES(CONCAT('a', REPEAT(X'C385', 128)))
ctype_utf8mb4	DIFF column type binary->string	328b6109eb55	select left(_utf8mb4 0xD0B0D0B1D0B2,1)
ctype_utf8mb4	DIFF column type binary->string	0f2bdc35a06d	select right(_utf8mb4 0xD0B0D0B2D0B2,1)
