13495	plpgsql_call_handler	f	2280	f	0	0	0	f	v					pg_catalog
13496	plpgsql_inline_handler	f	2278	f	0	1	0	t	v	2281				pg_catalog
13497	plpgsql_validator	f	2278	f	0	1	0	t	v	26				pg_catalog
16387	ltree_in	f	16386	f	0	1	0	t	i	2275				public
16388	ltree_out	f	2275	f	0	1	0	t	i	16386				public
16390	ltree_cmp	f	23	f	0	2	0	t	i	16386 16386				public
16391	ltree_lt	f	16	f	0	2	0	t	i	16386 16386				public
16392	ltree_le	f	16	f	0	2	0	t	i	16386 16386				public
16393	ltree_eq	f	16	f	0	2	0	t	i	16386 16386				public
16394	ltree_ge	f	16	f	0	2	0	t	i	16386 16386				public
16395	ltree_gt	f	16	f	0	2	0	t	i	16386 16386				public
16396	ltree_ne	f	16	f	0	2	0	t	i	16386 16386				public
16403	subltree	f	16386	f	0	3	0	t	i	16386 23 23				public
16404	subpath	f	16386	f	0	3	0	t	i	16386 23 23				public
16405	subpath	f	16386	f	0	2	0	t	i	16386 23				public
16406	index	f	23	f	0	2	0	t	i	16386 16386				public
16407	index	f	23	f	0	3	0	t	i	16386 16386 23				public
16408	nlevel	f	23	f	0	1	0	t	i	16386				public
16409	ltree2text	f	25	f	0	1	0	t	i	16386				public
16410	text2ltree	f	16386	f	0	1	0	t	i	25				public
16411	lca	f	16386	f	0	1	0	t	i	16389				public
16412	lca	f	16386	f	0	2	0	t	i	16386 16386				public
16413	lca	f	16386	f	0	3	0	t	i	16386 16386 16386				public
16414	lca	f	16386	f	0	4	0	t	i	16386 16386 16386 16386				public
16415	lca	f	16386	f	0	5	0	t	i	16386 16386 16386 16386 16386				public
16416	lca	f	16386	f	0	6	0	t	i	16386 16386 16386 16386 16386 16386				public
16417	lca	f	16386	f	0	7	0	t	i	16386 16386 16386 16386 16386 16386 16386				public
16418	lca	f	16386	f	0	8	0	t	i	16386 16386 16386 16386 16386 16386 16386 16386				public
16419	ltree_isparent	f	16	f	0	2	0	t	i	16386 16386				public
16420	ltree_risparent	f	16	f	0	2	0	t	i	16386 16386				public
16421	ltree_addltree	f	16386	f	0	2	0	t	i	16386 16386				public
16422	ltree_addtext	f	16386	f	0	2	0	t	i	16386 25				public
16423	ltree_textadd	f	16386	f	0	2	0	t	i	25 16386				public
16424	ltreeparentsel	f	701	f	0	4	0	t	i	2281 26 2281 23				public
16441	lquery_in	f	16440	f	0	1	0	t	i	2275				public
16442	lquery_out	f	2275	f	0	1	0	t	i	16440				public
16444	ltq_regex	f	16	f	0	2	0	t	i	16386 16440				public
16445	ltq_rregex	f	16	f	0	2	0	t	i	16440 16386				public
16450	lt_q_regex	f	16	f	0	2	0	t	i	16386 16443				public
