13485	plpgsql_call_handler	f	2280	f	0	0	0	f	v					pg_catalog
13486	plpgsql_inline_handler	f	2278	f	0	1	0	t	v	2281				pg_catalog
13487	plpgsql_validator	f	2278	f	0	1	0	t	v	26				pg_catalog
16387	bqarr_in	f	16386	f	0	1	0	t	i	2275				public
16388	bqarr_out	f	2275	f	0	1	0	t	i	16386				public
16390	querytree	f	25	f	0	1	0	t	i	16386				public
16391	boolop	f	16	f	0	2	0	t	i	1007 16386				public
16392	rboolop	f	16	f	0	2	0	t	i	16386 1007				public
16393	_int_matchsel	f	701	f	0	4	0	t	s	2281 26 2281 23				public
16396	_int_contains	f	16	f	0	2	0	t	i	1007 1007				public
16397	_int_contained	f	16	f	0	2	0	t	i	1007 1007				public
16398	_int_overlap	f	16	f	0	2	0	t	i	1007 1007				public
16399	_int_same	f	16	f	0	2	0	t	i	1007 1007				public
16400	_int_different	f	16	f	0	2	0	t	i	1007 1007				public
16401	_int_union	f	1007	f	0	2	0	t	i	1007 1007				public
16402	_int_inter	f	1007	f	0	2	0	t	i	1007 1007				public
16403	_int_overlap_sel	f	701	f	0	4	0	t	s	2281 26 2281 23				public
16404	_int_contains_sel	f	701	f	0	4	0	t	s	2281 26 2281 23				public
16405	_int_contained_sel	f	701	f	0	4	0	t	s	2281 26 2281 23				public
16406	_int_overlap_joinsel	f	701	f	0	5	0	t	s	2281 26 2281 21 2281				public
16407	_int_contains_joinsel	f	701	f	0	5	0	t	s	2281 26 2281 21 2281				public
16408	_int_contained_joinsel	f	701	f	0	5	0	t	s	2281 26 2281 21 2281				public
16414	intset	f	1007	f	0	1	0	t	i	23				public
16415	icount	f	23	f	0	1	0	t	i	1007				public
16417	sort	f	1007	f	0	2	0	t	i	1007 25				public
16418	sort	f	1007	f	0	1	0	t	i	1007				public
16419	sort_asc	f	1007	f	0	1	0	t	i	1007				public
16420	sort_desc	f	1007	f	0	1	0	t	i	1007				public
16421	uniq	f	1007	f	0	1	0	t	i	1007				public
16422	idx	f	23	f	0	2	0	t	i	1007 23				public
16424	subarray	f	1007	f	0	3	0	t	i	1007 23 23				public
16425	subarray	f	1007	f	0	2	0	t	i	1007 23				public
16426	intarray_push_elem	f	1007	f	0	2	0	t	i	1007 23				public
16428	intarray_push_array	f	1007	f	0	2	0	t	i	1007 1007				public
16430	intarray_del_elem	f	1007	f	0	2	0	t	i	1007 23				public
16432	intset_union_elem	f	1007	f	0	2	0	t	i	1007 23				public
16435	intset_subtract	f	1007	f	0	2	0	t	i	1007 1007				public
16438	g_int_consistent	f	16	f	0	5	0	t	i	2281 1007 21 26 2281				public
16439	g_int_compress	f	2281	f	0	1	0	t	i	2281				public
16440	g_int_decompress	f	2281	f	0	1	0	t	i	2281				public
16441	g_int_penalty	f	2281	f	0	3	0	t	i	2281 2281 2281				public
16442	g_int_picksplit	f	2281	f	0	2	0	t	i	2281 2281				public
16443	g_int_union	f	1007	f	0	2	0	t	i	2281 2281				public
16444	g_int_same	f	2281	f	0	3	0	t	i	1007 1007 2281				public
16462	_intbig_in	f	16461	f	0	1	0	t	i	2275				public
16463	_intbig_out	f	2275	f	0	1	0	t	i	16461				public
16465	g_intbig_consistent	f	16	f	0	5	0	t	i	2281 1007 21 26 2281				public
16466	g_intbig_compress	f	2281	f	0	1	0	t	i	2281				public
16467	g_intbig_decompress	f	2281	f	0	1	0	t	i	2281				public
16468	g_intbig_penalty	f	2281	f	0	3	0	t	i	2281 2281 2281				public
16469	g_intbig_picksplit	f	2281	f	0	2	0	t	i	2281 2281				public
16470	g_intbig_union	f	16461	f	0	2	0	t	i	2281 2281				public
16471	g_intbig_same	f	2281	f	0	3	0	t	i	16461 16461 2281				public
16488	ginint4_queryextract	f	2281	f	0	7	0	t	i	1007 2281 21 2281 2281 2281 2281				public
16489	ginint4_consistent	f	16	f	0	8	0	t	i	2281 21 1007 23 2281 2281 2281 2281				public
16503	g_int_options	f	2278	f	0	1	0	f	i	2281				public
16504	g_intbig_options	f	2278	f	0	1	0	f	i	2281				public
