13495	plpgsql_call_handler	f	2280	f	0	0	0	f	v					pg_catalog
13496	plpgsql_inline_handler	f	2278	f	0	1	0	t	v	2281				pg_catalog
13497	plpgsql_validator	f	2278	f	0	1	0	t	v	26				pg_catalog
16387	seg_in	f	16386	f	0	1	0	t	i	2275				public
16388	seg_out	f	2275	f	0	1	0	t	i	16386				public
16390	seg_over_left	f	16	f	0	2	0	t	i	16386 16386				public
16391	seg_over_right	f	16	f	0	2	0	t	i	16386 16386				public
16392	seg_left	f	16	f	0	2	0	t	i	16386 16386				public
16393	seg_right	f	16	f	0	2	0	t	i	16386 16386				public
16394	seg_lt	f	16	f	0	2	0	t	i	16386 16386				public
16395	seg_le	f	16	f	0	2	0	t	i	16386 16386				public
16396	seg_gt	f	16	f	0	2	0	t	i	16386 16386				public
16397	seg_ge	f	16	f	0	2	0	t	i	16386 16386				public
16398	seg_contains	f	16	f	0	2	0	t	i	16386 16386				public
16399	seg_contained	f	16	f	0	2	0	t	i	16386 16386				public
16400	seg_overlap	f	16	f	0	2	0	t	i	16386 16386				public
16401	seg_same	f	16	f	0	2	0	t	i	16386 16386				public
16402	seg_different	f	16	f	0	2	0	t	i	16386 16386				public
16403	seg_cmp	f	23	f	0	2	0	t	i	16386 16386				public
16404	seg_union	f	16386	f	0	2	0	t	i	16386 16386				public
16405	seg_inter	f	16386	f	0	2	0	t	i	16386 16386				public
16406	seg_size	f	700	f	0	1	0	t	i	16386				public
16407	seg_center	f	700	f	0	1	0	t	i	16386				public
16408	seg_upper	f	700	f	0	1	0	t	i	16386				public
16409	seg_lower	f	700	f	0	1	0	t	i	16386				public
16425	gseg_consistent	f	16	f	0	5	0	t	i	2281 16386 21 26 2281				public
16428	gseg_penalty	f	2281	f	0	3	0	t	i	2281 2281 2281				public
16429	gseg_picksplit	f	2281	f	0	2	0	t	i	2281 2281				public
16430	gseg_union	f	16386	f	0	2	0	t	i	2281 2281				public
16431	gseg_same	f	2281	f	0	3	0	t	i	16386 16386 2281				public
